filename,0,1,2,3,4
3213.png,10.0,10.0,1.0,3.0,4.0
8884.png,10.0,10.0,6.0,9.0,6.0
27257.png,10.0,10.0,10.0,10.0,1.0
7240.png,10.0,10.0,1.0,8.0,0.0
24863.png,10.0,10.0,10.0,6.0,2.0
16621.png,10.0,10.0,10.0,10.0,4.0
25331.png,10.0,2.0,6.0,6.0,7.0
33176.png,10.0,10.0,1.0,0.0,4.0
23843.png,10.0,10.0,10.0,1.0,2.0
16337.png,10.0,10.0,10.0,10.0,3.0
31694.png,10.0,10.0,10.0,3.0,7.0
32114.png,10.0,10.0,10.0,7.0,7.0
4369.png,10.0,10.0,10.0,1.0,5.0
14301.png,10.0,10.0,1.0,4.0,9.0
4904.png,10.0,10.0,10.0,1.0,6.0
27111.png,10.0,10.0,10.0,2.0,0.0
26719.png,10.0,2.0,5.0,1.0,0.0
23852.png,10.0,10.0,5.0,3.0,6.0
11244.png,10.0,10.0,1.0,1.0,7.0
30930.png,10.0,10.0,10.0,1.0,7.0
18357.png,10.0,10.0,1.0,1.0,8.0
31117.png,10.0,10.0,10.0,10.0,6.0
12735.png,10.0,10.0,10.0,8.0,3.0
23051.png,10.0,10.0,10.0,2.0,6.0
26456.png,10.0,10.0,3.0,3.0,8.0
12239.png,10.0,10.0,10.0,10.0,1.0
29523.png,10.0,10.0,10.0,1.0,5.0
4827.png,10.0,10.0,10.0,4.0,8.0
16230.png,10.0,10.0,10.0,4.0,4.0
20076.png,10.0,10.0,10.0,10.0,1.0
23624.png,10.0,10.0,10.0,8.0,5.0
3870.png,10.0,10.0,10.0,1.0,7.0
5483.png,10.0,10.0,10.0,10.0,2.0
28191.png,10.0,10.0,10.0,5.0,2.0
3805.png,10.0,10.0,1.0,7.0,4.0
5019.png,10.0,10.0,10.0,10.0,7.0
18302.png,10.0,10.0,10.0,3.0,3.0
24699.png,10.0,10.0,10.0,2.0,9.0
8436.png,10.0,10.0,10.0,1.0,8.0
6465.png,10.0,10.0,10.0,1.0,1.0
19235.png,10.0,10.0,10.0,3.0,9.0
14863.png,10.0,10.0,10.0,1.0,8.0
16601.png,10.0,10.0,10.0,1.0,2.0
5669.png,10.0,10.0,10.0,1.0,6.0
26599.png,10.0,10.0,1.0,8.0,2.0
28866.png,10.0,10.0,5.0,1.0,1.0
14030.png,10.0,10.0,1.0,9.0,0.0
29409.png,10.0,10.0,3.0,0.0,7.0
3687.png,10.0,10.0,10.0,2.0,1.0
1567.png,10.0,10.0,10.0,10.0,9.0
959.png,10.0,10.0,10.0,4.0,7.0
17067.png,10.0,10.0,10.0,8.0,1.0
21349.png,10.0,10.0,2.0,5.0,3.0
27997.png,10.0,10.0,4.0,4.0,9.0
2628.png,10.0,10.0,10.0,10.0,9.0
8324.png,10.0,10.0,10.0,7.0,0.0
3661.png,10.0,10.0,10.0,10.0,8.0
22901.png,10.0,10.0,10.0,10.0,2.0
28737.png,10.0,10.0,10.0,1.0,8.0
16483.png,10.0,10.0,1.0,2.0,5.0
359.png,10.0,10.0,10.0,10.0,1.0
8223.png,10.0,10.0,10.0,1.0,3.0
22052.png,10.0,10.0,2.0,0.0,6.0
7779.png,10.0,10.0,10.0,2.0,5.0
20212.png,10.0,10.0,10.0,6.0,1.0
17573.png,10.0,10.0,10.0,8.0,7.0
31129.png,10.0,10.0,5.0,2.0,1.0
29620.png,10.0,10.0,2.0,0.0,3.0
11987.png,10.0,10.0,3.0,5.0,7.0
27462.png,10.0,10.0,3.0,0.0,4.0
28101.png,10.0,10.0,10.0,9.0,0.0
13324.png,10.0,10.0,10.0,3.0,2.0
12994.png,10.0,10.0,1.0,3.0,7.0
721.png,10.0,10.0,10.0,10.0,3.0
7846.png,10.0,10.0,10.0,10.0,6.0
26747.png,10.0,10.0,4.0,0.0,0.0
19239.png,10.0,10.0,10.0,2.0,5.0
2773.png,10.0,10.0,1.0,4.0,3.0
6290.png,10.0,10.0,1.0,1.0,9.0
26551.png,10.0,10.0,5.0,4.0,6.0
20637.png,10.0,10.0,10.0,9.0,2.0
13556.png,10.0,10.0,10.0,10.0,4.0
19612.png,10.0,10.0,10.0,9.0,3.0
22757.png,10.0,10.0,10.0,8.0,5.0
9004.png,10.0,10.0,10.0,2.0,2.0
23486.png,10.0,10.0,10.0,5.0,5.0
8944.png,10.0,10.0,10.0,5.0,0.0
19148.png,10.0,10.0,10.0,10.0,8.0
8862.png,10.0,10.0,10.0,6.0,0.0
24889.png,10.0,10.0,10.0,3.0,9.0
20921.png,10.0,10.0,10.0,8.0,9.0
6531.png,10.0,10.0,10.0,8.0,9.0
15099.png,10.0,10.0,1.0,1.0,9.0
10582.png,10.0,10.0,10.0,7.0,3.0
8082.png,10.0,10.0,10.0,6.0,0.0
23623.png,10.0,10.0,10.0,1.0,5.0
20255.png,10.0,10.0,10.0,5.0,0.0
15593.png,10.0,1.0,8.0,7.0,7.0
23744.png,10.0,10.0,10.0,9.0,5.0
22932.png,10.0,10.0,10.0,1.0,6.0
27157.png,10.0,10.0,5.0,0.0,0.0
28500.png,10.0,10.0,10.0,2.0,8.0
26888.png,10.0,10.0,10.0,6.0,3.0
21530.png,10.0,10.0,10.0,1.0,1.0
8423.png,10.0,10.0,10.0,1.0,9.0
10211.png,10.0,10.0,10.0,10.0,7.0
22070.png,10.0,10.0,10.0,1.0,8.0
26535.png,10.0,10.0,10.0,10.0,4.0
17308.png,10.0,10.0,10.0,8.0,6.0
332.png,10.0,10.0,10.0,10.0,1.0
5836.png,10.0,10.0,10.0,4.0,2.0
11645.png,10.0,10.0,10.0,10.0,2.0
3926.png,10.0,10.0,10.0,10.0,2.0
24855.png,10.0,10.0,10.0,7.0,2.0
25398.png,10.0,10.0,10.0,9.0,1.0
26595.png,10.0,10.0,7.0,4.0,9.0
987.png,10.0,10.0,10.0,10.0,2.0
8221.png,10.0,10.0,10.0,7.0,6.0
32402.png,10.0,10.0,10.0,4.0,5.0
25797.png,10.0,10.0,10.0,4.0,0.0
10720.png,10.0,10.0,10.0,1.0,1.0
2741.png,10.0,10.0,10.0,2.0,5.0
19817.png,10.0,10.0,10.0,2.0,6.0
11295.png,10.0,10.0,6.0,8.0,3.0
11413.png,10.0,10.0,10.0,10.0,8.0
17002.png,10.0,2.0,4.0,2.0,1.0
21760.png,10.0,10.0,1.0,2.0,2.0
9515.png,10.0,10.0,10.0,3.0,6.0
27337.png,10.0,10.0,10.0,8.0,4.0
20464.png,10.0,10.0,10.0,2.0,1.0
25480.png,10.0,10.0,7.0,5.0,5.0
8966.png,10.0,10.0,10.0,6.0,3.0
16731.png,10.0,10.0,1.0,9.0,1.0
18639.png,10.0,10.0,1.0,2.0,8.0
19396.png,10.0,10.0,10.0,3.0,4.0
27948.png,10.0,10.0,10.0,1.0,4.0
24677.png,10.0,10.0,10.0,10.0,4.0
32804.png,10.0,2.0,1.0,1.0,9.0
8509.png,10.0,10.0,10.0,1.0,6.0
12503.png,10.0,10.0,10.0,9.0,3.0
15986.png,10.0,10.0,10.0,1.0,1.0
16265.png,10.0,10.0,10.0,4.0,4.0
16894.png,10.0,10.0,10.0,2.0,7.0
30338.png,10.0,10.0,10.0,3.0,5.0
28451.png,10.0,10.0,10.0,5.0,1.0
797.png,10.0,10.0,10.0,10.0,9.0
11862.png,10.0,10.0,1.0,0.0,4.0
11368.png,10.0,10.0,10.0,2.0,2.0
19995.png,10.0,10.0,10.0,3.0,3.0
32163.png,10.0,1.0,9.0,9.0,4.0
32006.png,10.0,10.0,10.0,10.0,1.0
25387.png,10.0,10.0,10.0,6.0,9.0
19357.png,10.0,10.0,1.0,5.0,5.0
18582.png,10.0,10.0,10.0,4.0,3.0
3701.png,10.0,10.0,10.0,10.0,1.0
30942.png,10.0,10.0,10.0,4.0,1.0
18152.png,10.0,10.0,1.0,4.0,0.0
16450.png,10.0,1.0,7.0,9.0,5.0
23219.png,10.0,10.0,10.0,1.0,3.0
9076.png,10.0,10.0,1.0,0.0,6.0
13822.png,10.0,10.0,4.0,1.0,9.0
23790.png,10.0,10.0,10.0,10.0,1.0
10575.png,10.0,10.0,10.0,3.0,0.0
1184.png,10.0,10.0,10.0,4.0,8.0
15106.png,10.0,10.0,10.0,5.0,7.0
3837.png,10.0,10.0,10.0,10.0,4.0
26833.png,10.0,10.0,10.0,1.0,5.0
11510.png,10.0,10.0,10.0,10.0,9.0
31244.png,10.0,10.0,10.0,1.0,6.0
3399.png,10.0,10.0,10.0,3.0,8.0
3007.png,10.0,10.0,10.0,1.0,5.0
15633.png,10.0,10.0,10.0,1.0,4.0
14833.png,10.0,10.0,10.0,4.0,6.0
20620.png,10.0,10.0,1.0,4.0,9.0
27844.png,10.0,10.0,10.0,6.0,0.0
10767.png,10.0,10.0,10.0,2.0,0.0
15193.png,10.0,10.0,10.0,3.0,8.0
22543.png,10.0,10.0,10.0,10.0,7.0
2170.png,10.0,10.0,3.0,2.0,2.0
21506.png,10.0,10.0,10.0,1.0,8.0
30201.png,10.0,10.0,1.0,0.0,5.0
26189.png,10.0,10.0,10.0,2.0,8.0
30010.png,10.0,10.0,10.0,4.0,5.0
15325.png,10.0,3.0,8.0,0.0,6.0
22481.png,10.0,10.0,10.0,1.0,3.0
29491.png,10.0,10.0,10.0,2.0,0.0
341.png,10.0,10.0,2.0,8.0,9.0
4274.png,10.0,10.0,10.0,10.0,3.0
1153.png,10.0,10.0,10.0,9.0,3.0
1787.png,10.0,10.0,10.0,10.0,8.0
3508.png,10.0,10.0,10.0,10.0,5.0
27294.png,10.0,10.0,10.0,9.0,0.0
25215.png,10.0,10.0,10.0,6.0,1.0
1058.png,10.0,10.0,10.0,1.0,7.0
2860.png,10.0,10.0,10.0,9.0,9.0
21621.png,10.0,10.0,7.0,8.0,3.0
31107.png,10.0,10.0,10.0,3.0,5.0
27910.png,10.0,10.0,10.0,7.0,7.0
6551.png,10.0,10.0,2.0,6.0,0.0
15373.png,10.0,10.0,2.0,5.0,4.0
20278.png,10.0,10.0,10.0,4.0,6.0
15499.png,10.0,10.0,10.0,2.0,5.0
32495.png,10.0,10.0,10.0,8.0,4.0
25759.png,10.0,10.0,10.0,10.0,9.0
32746.png,10.0,10.0,10.0,5.0,8.0
7261.png,10.0,10.0,10.0,9.0,5.0
25212.png,10.0,10.0,10.0,1.0,0.0
29174.png,10.0,10.0,1.0,4.0,4.0
30764.png,10.0,10.0,2.0,5.0,9.0
31455.png,10.0,10.0,10.0,3.0,1.0
853.png,10.0,10.0,10.0,1.0,3.0
20371.png,10.0,10.0,10.0,3.0,5.0
8204.png,10.0,10.0,10.0,10.0,7.0
27969.png,10.0,10.0,10.0,3.0,6.0
14533.png,10.0,10.0,10.0,1.0,2.0
32010.png,10.0,10.0,1.0,1.0,8.0
25814.png,10.0,10.0,4.0,1.0,2.0
3060.png,10.0,10.0,10.0,1.0,9.0
7715.png,10.0,10.0,10.0,10.0,7.0
23131.png,10.0,10.0,5.0,2.0,5.0
6114.png,10.0,10.0,6.0,2.0,4.0
15103.png,10.0,10.0,10.0,3.0,2.0
15574.png,10.0,10.0,10.0,9.0,7.0
26690.png,10.0,10.0,10.0,6.0,8.0
15816.png,10.0,10.0,10.0,5.0,1.0
7775.png,10.0,10.0,10.0,9.0,0.0
14019.png,10.0,10.0,6.0,0.0,2.0
3406.png,10.0,10.0,2.0,0.0,1.0
16598.png,10.0,10.0,4.0,2.0,0.0
30702.png,10.0,10.0,10.0,1.0,1.0
31492.png,10.0,10.0,10.0,1.0,6.0
9149.png,10.0,10.0,10.0,2.0,3.0
15127.png,10.0,10.0,4.0,3.0,6.0
17932.png,10.0,10.0,5.0,4.0,8.0
5986.png,10.0,10.0,10.0,10.0,1.0
7069.png,10.0,10.0,10.0,4.0,1.0
9165.png,10.0,10.0,1.0,8.0,8.0
5569.png,10.0,10.0,10.0,7.0,3.0
16114.png,10.0,10.0,10.0,4.0,1.0
28479.png,10.0,10.0,10.0,1.0,3.0
19276.png,10.0,10.0,10.0,4.0,7.0
20713.png,10.0,3.0,4.0,3.0,7.0
30046.png,10.0,10.0,10.0,1.0,1.0
827.png,10.0,10.0,10.0,10.0,6.0
198.png,10.0,10.0,2.0,9.0,7.0
15708.png,10.0,10.0,10.0,1.0,0.0
20693.png,10.0,10.0,10.0,1.0,8.0
32915.png,10.0,10.0,10.0,8.0,0.0
23393.png,10.0,10.0,1.0,8.0,8.0
23342.png,10.0,2.0,6.0,2.0,2.0
2820.png,10.0,10.0,10.0,5.0,8.0
13028.png,10.0,10.0,10.0,10.0,7.0
337.png,10.0,10.0,1.0,1.0,0.0
3681.png,10.0,10.0,1.0,7.0,5.0
18509.png,10.0,10.0,10.0,2.0,2.0
26548.png,10.0,10.0,10.0,3.0,5.0
6177.png,10.0,10.0,10.0,3.0,4.0
13940.png,10.0,10.0,10.0,10.0,3.0
20104.png,10.0,10.0,10.0,10.0,5.0
2579.png,10.0,10.0,10.0,3.0,1.0
27495.png,10.0,10.0,10.0,8.0,9.0
6144.png,10.0,10.0,10.0,5.0,4.0
17760.png,10.0,10.0,5.0,5.0,5.0
8176.png,10.0,2.0,4.0,5.0,4.0
18827.png,10.0,10.0,10.0,5.0,8.0
6517.png,10.0,10.0,2.0,5.0,0.0
17151.png,10.0,10.0,10.0,7.0,8.0
922.png,10.0,10.0,10.0,3.0,0.0
29278.png,10.0,10.0,10.0,4.0,2.0
5567.png,10.0,10.0,1.0,0.0,0.0
1657.png,10.0,10.0,7.0,6.0,7.0
5840.png,10.0,10.0,3.0,0.0,9.0
6903.png,10.0,10.0,10.0,2.0,3.0
2351.png,10.0,10.0,10.0,3.0,5.0
9802.png,10.0,1.0,4.0,8.0,2.0
11799.png,10.0,10.0,10.0,5.0,9.0
13586.png,10.0,10.0,2.0,1.0,5.0
3635.png,10.0,10.0,10.0,3.0,4.0
16616.png,10.0,10.0,10.0,2.0,0.0
26933.png,10.0,10.0,5.0,4.0,3.0
19764.png,10.0,10.0,2.0,4.0,8.0
29974.png,10.0,10.0,3.0,7.0,2.0
31534.png,10.0,10.0,3.0,4.0,8.0
11002.png,10.0,10.0,10.0,2.0,4.0
24763.png,10.0,10.0,10.0,7.0,2.0
31499.png,10.0,2.0,2.0,5.0,1.0
27508.png,10.0,10.0,10.0,1.0,5.0
15717.png,10.0,10.0,1.0,1.0,1.0
32775.png,10.0,10.0,10.0,3.0,5.0
1497.png,10.0,10.0,1.0,7.0,2.0
7087.png,10.0,10.0,10.0,3.0,6.0
13887.png,10.0,10.0,10.0,10.0,6.0
10766.png,10.0,10.0,1.0,8.0,3.0
9721.png,10.0,10.0,10.0,1.0,3.0
25564.png,10.0,10.0,10.0,2.0,0.0
12020.png,10.0,10.0,10.0,3.0,6.0
33069.png,10.0,10.0,3.0,7.0,9.0
14739.png,10.0,10.0,1.0,0.0,5.0
22819.png,10.0,10.0,4.0,7.0,2.0
23757.png,10.0,1.0,1.0,3.0,2.0
4170.png,10.0,10.0,10.0,6.0,4.0
11712.png,10.0,10.0,10.0,10.0,4.0
18625.png,10.0,10.0,10.0,10.0,4.0
20138.png,10.0,10.0,10.0,10.0,6.0
29385.png,10.0,10.0,1.0,1.0,7.0
101.png,10.0,10.0,10.0,5.0,3.0
12851.png,10.0,10.0,10.0,10.0,3.0
29530.png,10.0,10.0,10.0,6.0,4.0
18341.png,10.0,10.0,10.0,10.0,1.0
14198.png,10.0,10.0,10.0,1.0,8.0
23769.png,10.0,10.0,10.0,10.0,2.0
25817.png,10.0,1.0,5.0,7.0,9.0
17215.png,10.0,10.0,10.0,2.0,7.0
30914.png,10.0,10.0,1.0,8.0,0.0
28060.png,10.0,10.0,8.0,9.0,9.0
25101.png,10.0,10.0,10.0,8.0,4.0
1929.png,10.0,10.0,10.0,3.0,8.0
25457.png,10.0,10.0,10.0,10.0,1.0
22199.png,10.0,10.0,10.0,4.0,7.0
27978.png,10.0,10.0,5.0,0.0,8.0
2551.png,10.0,10.0,1.0,0.0,5.0
7237.png,10.0,10.0,10.0,10.0,8.0
33095.png,10.0,10.0,10.0,4.0,3.0
25369.png,10.0,10.0,3.0,7.0,0.0
6642.png,10.0,10.0,10.0,2.0,3.0
4301.png,10.0,10.0,10.0,3.0,8.0
1149.png,10.0,10.0,10.0,2.0,7.0
16118.png,10.0,10.0,10.0,1.0,6.0
6001.png,10.0,10.0,10.0,5.0,6.0
22935.png,10.0,10.0,10.0,1.0,7.0
19129.png,10.0,10.0,10.0,3.0,5.0
25658.png,10.0,10.0,10.0,4.0,7.0
79.png,10.0,1.0,9.0,2.0,2.0
5639.png,10.0,10.0,10.0,1.0,9.0
21250.png,10.0,10.0,10.0,8.0,3.0
6707.png,10.0,1.0,9.0,2.0,3.0
3445.png,10.0,10.0,10.0,1.0,2.0
2933.png,10.0,10.0,10.0,2.0,7.0
31576.png,10.0,10.0,10.0,1.0,1.0
26096.png,10.0,10.0,10.0,10.0,2.0
11615.png,10.0,10.0,10.0,10.0,7.0
2845.png,10.0,10.0,5.0,7.0,9.0
33371.png,10.0,10.0,10.0,7.0,0.0
8229.png,10.0,10.0,10.0,10.0,4.0
7258.png,10.0,10.0,7.0,1.0,4.0
14712.png,10.0,10.0,10.0,5.0,9.0
31042.png,10.0,10.0,10.0,4.0,5.0
11892.png,10.0,10.0,10.0,7.0,6.0
18842.png,10.0,10.0,10.0,3.0,2.0
2490.png,10.0,10.0,10.0,8.0,2.0
1921.png,10.0,10.0,10.0,8.0,1.0
11165.png,10.0,10.0,10.0,6.0,5.0
21558.png,10.0,10.0,3.0,7.0,1.0
24712.png,10.0,10.0,10.0,2.0,1.0
28151.png,10.0,10.0,1.0,5.0,8.0
30291.png,10.0,10.0,5.0,0.0,0.0
25755.png,10.0,10.0,2.0,4.0,4.0
28178.png,10.0,10.0,10.0,2.0,2.0
23251.png,10.0,10.0,6.0,3.0,3.0
31420.png,10.0,10.0,1.0,3.0,1.0
14685.png,10.0,10.0,10.0,3.0,0.0
15358.png,10.0,10.0,10.0,9.0,6.0
4474.png,10.0,10.0,10.0,1.0,8.0
19140.png,10.0,10.0,2.0,1.0,2.0
9370.png,10.0,10.0,10.0,2.0,1.0
27883.png,10.0,10.0,2.0,8.0,7.0
10551.png,10.0,10.0,10.0,4.0,9.0
3063.png,10.0,10.0,1.0,3.0,5.0
8259.png,10.0,10.0,10.0,1.0,4.0
13467.png,10.0,2.0,0.0,3.0,8.0
25642.png,10.0,10.0,10.0,2.0,5.0
28892.png,10.0,10.0,1.0,4.0,8.0
19438.png,10.0,10.0,10.0,2.0,3.0
13417.png,10.0,10.0,9.0,6.0,3.0
19723.png,10.0,10.0,2.0,2.0,2.0
20896.png,10.0,10.0,10.0,10.0,1.0
15624.png,10.0,10.0,10.0,6.0,8.0
26863.png,10.0,10.0,10.0,9.0,1.0
1155.png,10.0,10.0,10.0,5.0,6.0
12838.png,10.0,10.0,10.0,10.0,5.0
19734.png,10.0,10.0,10.0,4.0,5.0
18767.png,10.0,10.0,10.0,2.0,5.0
13145.png,10.0,10.0,10.0,10.0,4.0
6249.png,10.0,10.0,1.0,8.0,6.0
16307.png,10.0,10.0,1.0,1.0,4.0
13733.png,10.0,10.0,10.0,1.0,8.0
11405.png,10.0,10.0,10.0,3.0,5.0
23756.png,10.0,10.0,10.0,10.0,3.0
31852.png,10.0,10.0,10.0,3.0,9.0
18788.png,10.0,10.0,10.0,2.0,9.0
5152.png,10.0,10.0,10.0,2.0,0.0
20246.png,10.0,10.0,1.0,5.0,8.0
28826.png,10.0,10.0,10.0,2.0,4.0
17636.png,10.0,10.0,10.0,10.0,1.0
29190.png,10.0,10.0,10.0,10.0,8.0
27858.png,10.0,10.0,10.0,6.0,0.0
11755.png,10.0,10.0,10.0,9.0,7.0
3793.png,10.0,10.0,10.0,5.0,9.0
10741.png,10.0,10.0,10.0,6.0,6.0
2919.png,10.0,10.0,2.0,0.0,1.0
4725.png,10.0,10.0,3.0,7.0,2.0
2080.png,10.0,10.0,10.0,3.0,9.0
2066.png,10.0,10.0,1.0,1.0,4.0
12422.png,10.0,10.0,10.0,1.0,1.0
8184.png,10.0,10.0,1.0,0.0,4.0
901.png,10.0,10.0,10.0,1.0,4.0
8774.png,10.0,10.0,10.0,10.0,5.0
15985.png,10.0,10.0,10.0,2.0,7.0
26137.png,10.0,10.0,10.0,1.0,8.0
5946.png,10.0,1.0,2.0,5.0,7.0
14304.png,10.0,10.0,10.0,10.0,7.0
22018.png,10.0,10.0,10.0,3.0,2.0
15519.png,10.0,10.0,10.0,10.0,9.0
30340.png,10.0,10.0,1.0,0.0,3.0
21815.png,10.0,10.0,10.0,1.0,2.0
12231.png,10.0,10.0,1.0,0.0,9.0
29316.png,10.0,10.0,10.0,3.0,6.0
15036.png,10.0,10.0,10.0,10.0,3.0
8741.png,10.0,10.0,10.0,10.0,5.0
17028.png,10.0,10.0,10.0,4.0,7.0
17311.png,10.0,10.0,10.0,2.0,6.0
30367.png,10.0,10.0,2.0,2.0,5.0
23180.png,10.0,10.0,7.0,6.0,0.0
25775.png,10.0,10.0,10.0,3.0,6.0
14669.png,10.0,10.0,10.0,2.0,5.0
