filename,0,1,2,3,4
13774.png,10.0,10.0,10.0,8.0,4.0
5250.png,10.0,10.0,10.0,4.0,9.0
12131.png,10.0,10.0,10.0,2.0,6.0
19835.png,10.0,10.0,1.0,5.0,2.0
29076.png,10.0,10.0,10.0,10.0,5.0
8071.png,10.0,2.0,4.0,1.0,0.0
14945.png,10.0,10.0,10.0,10.0,1.0
26505.png,10.0,10.0,10.0,9.0,5.0
12047.png,10.0,10.0,10.0,10.0,3.0
27826.png,10.0,10.0,10.0,2.0,7.0
33318.png,10.0,10.0,10.0,4.0,2.0
27834.png,10.0,10.0,10.0,3.0,1.0
755.png,10.0,10.0,3.0,2.0,1.0
15671.png,10.0,10.0,10.0,3.0,7.0
8794.png,10.0,10.0,4.0,8.0,0.0
12189.png,10.0,10.0,1.0,2.0,6.0
14524.png,10.0,10.0,8.0,0.0,0.0
6647.png,10.0,10.0,10.0,3.0,1.0
3300.png,10.0,10.0,10.0,4.0,6.0
21505.png,10.0,10.0,10.0,4.0,8.0
18900.png,10.0,10.0,10.0,10.0,4.0
32311.png,10.0,10.0,10.0,2.0,4.0
1361.png,10.0,1.0,1.0,7.0,0.0
20787.png,10.0,10.0,10.0,9.0,7.0
23206.png,10.0,10.0,4.0,0.0,7.0
14579.png,10.0,10.0,1.0,2.0,2.0
3996.png,10.0,10.0,10.0,2.0,3.0
26960.png,10.0,10.0,10.0,7.0,7.0
25283.png,10.0,10.0,10.0,10.0,7.0
27487.png,10.0,10.0,10.0,6.0,9.0
26899.png,10.0,10.0,10.0,7.0,3.0
3924.png,10.0,2.0,8.0,0.0,2.0
19487.png,10.0,10.0,10.0,4.0,1.0
30697.png,10.0,10.0,1.0,1.0,7.0
30834.png,10.0,10.0,10.0,1.0,4.0
5528.png,10.0,10.0,10.0,1.0,7.0
3490.png,10.0,10.0,10.0,2.0,2.0
3641.png,10.0,10.0,10.0,2.0,0.0
384.png,10.0,10.0,3.0,5.0,5.0
27641.png,10.0,10.0,10.0,6.0,5.0
1666.png,10.0,10.0,10.0,5.0,1.0
7181.png,10.0,1.0,5.0,1.0,4.0
32594.png,10.0,10.0,2.0,3.0,0.0
25613.png,10.0,1.0,9.0,1.0,5.0
11779.png,10.0,10.0,10.0,1.0,6.0
22468.png,10.0,10.0,10.0,10.0,6.0
25861.png,10.0,10.0,10.0,4.0,1.0
4460.png,10.0,10.0,10.0,6.0,5.0
6791.png,10.0,1.0,1.0,9.0,3.0
17751.png,10.0,10.0,10.0,1.0,4.0
6796.png,10.0,10.0,10.0,9.0,5.0
28877.png,10.0,10.0,10.0,2.0,2.0
16323.png,10.0,10.0,10.0,6.0,6.0
5075.png,10.0,10.0,4.0,7.0,0.0
32303.png,10.0,10.0,3.0,2.0,5.0
31809.png,10.0,10.0,10.0,7.0,0.0
9830.png,10.0,10.0,10.0,2.0,3.0
12634.png,10.0,10.0,10.0,2.0,7.0
999.png,10.0,10.0,2.0,0.0,1.0
12100.png,10.0,10.0,1.0,2.0,8.0
21322.png,10.0,4.0,4.0,0.0,3.0
24921.png,10.0,10.0,10.0,6.0,4.0
25898.png,10.0,10.0,10.0,8.0,6.0
8612.png,10.0,10.0,10.0,8.0,9.0
31555.png,10.0,10.0,1.0,2.0,5.0
22351.png,10.0,10.0,10.0,1.0,7.0
31841.png,10.0,10.0,10.0,2.0,6.0
14400.png,10.0,10.0,2.0,8.0,5.0
24365.png,10.0,10.0,10.0,3.0,3.0
2037.png,10.0,1.0,4.0,4.0,1.0
32835.png,10.0,10.0,10.0,7.0,2.0
25767.png,10.0,10.0,10.0,9.0,3.0
1967.png,10.0,10.0,10.0,2.0,9.0
24972.png,10.0,10.0,10.0,8.0,6.0
13139.png,10.0,10.0,10.0,8.0,2.0
9211.png,10.0,10.0,10.0,3.0,3.0
30129.png,10.0,10.0,2.0,0.0,3.0
32169.png,10.0,10.0,10.0,6.0,7.0
16882.png,10.0,10.0,10.0,3.0,2.0
4281.png,10.0,10.0,10.0,8.0,4.0
16303.png,10.0,10.0,2.0,8.0,4.0
13416.png,10.0,10.0,10.0,1.0,9.0
23889.png,10.0,10.0,10.0,1.0,8.0
28989.png,10.0,10.0,10.0,3.0,3.0
1150.png,10.0,10.0,2.0,6.0,8.0
9278.png,10.0,5.0,8.0,0.0,3.0
3777.png,10.0,10.0,10.0,5.0,2.0
11478.png,10.0,10.0,10.0,4.0,0.0
17908.png,10.0,10.0,10.0,6.0,1.0
8888.png,10.0,10.0,3.0,3.0,4.0
9644.png,10.0,2.0,2.0,2.0,3.0
15005.png,10.0,10.0,10.0,2.0,9.0
4419.png,10.0,10.0,10.0,9.0,6.0
3359.png,10.0,10.0,7.0,3.0,5.0
21669.png,10.0,10.0,5.0,0.0,0.0
26847.png,10.0,10.0,10.0,2.0,8.0
33036.png,10.0,10.0,10.0,2.0,9.0
21084.png,10.0,10.0,10.0,1.0,3.0
14789.png,10.0,10.0,10.0,10.0,7.0
25332.png,10.0,10.0,10.0,2.0,2.0
13775.png,10.0,10.0,10.0,7.0,1.0
5145.png,10.0,10.0,10.0,5.0,2.0
16032.png,10.0,10.0,10.0,10.0,8.0
29794.png,10.0,10.0,10.0,10.0,2.0
25624.png,10.0,10.0,10.0,2.0,2.0
19121.png,10.0,10.0,2.0,5.0,3.0
14291.png,10.0,10.0,10.0,8.0,5.0
15587.png,10.0,10.0,10.0,3.0,0.0
11749.png,10.0,10.0,10.0,10.0,4.0
8183.png,10.0,10.0,10.0,10.0,6.0
8798.png,10.0,10.0,10.0,1.0,9.0
5583.png,10.0,10.0,2.0,5.0,2.0
21362.png,10.0,10.0,5.0,2.0,5.0
8174.png,10.0,10.0,3.0,9.0,2.0
10870.png,10.0,2.0,2.0,4.0,9.0
21156.png,10.0,10.0,10.0,3.0,2.0
1920.png,10.0,10.0,1.0,1.0,3.0
1806.png,10.0,10.0,10.0,3.0,8.0
2275.png,10.0,10.0,10.0,5.0,1.0
2664.png,10.0,10.0,10.0,10.0,1.0
19750.png,10.0,10.0,10.0,10.0,3.0
31489.png,10.0,2.0,2.0,5.0,4.0
4579.png,10.0,10.0,2.0,2.0,2.0
281.png,10.0,10.0,10.0,2.0,9.0
9220.png,10.0,10.0,10.0,4.0,7.0
24067.png,10.0,10.0,5.0,7.0,0.0
7941.png,10.0,10.0,10.0,3.0,9.0
8693.png,10.0,10.0,10.0,7.0,5.0
3459.png,10.0,10.0,10.0,3.0,4.0
4138.png,10.0,10.0,10.0,2.0,6.0
6686.png,10.0,10.0,10.0,2.0,2.0
9598.png,10.0,10.0,1.0,4.0,0.0
19707.png,10.0,10.0,10.0,10.0,5.0
31748.png,10.0,10.0,1.0,0.0,5.0
4440.png,10.0,10.0,10.0,9.0,3.0
2244.png,10.0,10.0,10.0,5.0,2.0
25806.png,10.0,2.0,4.0,4.0,2.0
13454.png,10.0,10.0,10.0,10.0,4.0
7785.png,10.0,10.0,2.0,0.0,7.0
16788.png,10.0,10.0,1.0,1.0,1.0
32275.png,10.0,10.0,10.0,7.0,5.0
233.png,10.0,1.0,3.0,5.0,8.0
5841.png,10.0,10.0,3.0,0.0,9.0
1530.png,10.0,10.0,10.0,10.0,9.0
32514.png,10.0,10.0,10.0,3.0,6.0
17863.png,10.0,10.0,4.0,1.0,6.0
30374.png,10.0,10.0,10.0,3.0,6.0
16464.png,10.0,10.0,10.0,2.0,4.0
24949.png,10.0,10.0,10.0,8.0,5.0
27376.png,10.0,10.0,10.0,1.0,6.0
30302.png,10.0,10.0,1.0,9.0,9.0
17993.png,10.0,10.0,10.0,2.0,8.0
3224.png,10.0,10.0,10.0,2.0,4.0
29938.png,10.0,10.0,10.0,1.0,3.0
33313.png,10.0,10.0,10.0,10.0,4.0
26462.png,10.0,2.0,2.0,3.0,8.0
1579.png,10.0,10.0,10.0,4.0,7.0
1396.png,10.0,10.0,10.0,4.0,8.0
20832.png,10.0,10.0,10.0,8.0,8.0
5577.png,10.0,10.0,10.0,4.0,5.0
30471.png,10.0,10.0,10.0,1.0,7.0
10640.png,10.0,10.0,2.0,4.0,5.0
20714.png,10.0,10.0,10.0,4.0,8.0
33054.png,10.0,10.0,10.0,10.0,6.0
9760.png,10.0,10.0,10.0,1.0,2.0
9770.png,10.0,10.0,10.0,3.0,6.0
18745.png,10.0,10.0,10.0,10.0,3.0
27942.png,10.0,10.0,1.0,3.0,5.0
12806.png,10.0,10.0,10.0,6.0,3.0
30710.png,10.0,10.0,10.0,4.0,5.0
15039.png,10.0,10.0,10.0,10.0,1.0
26252.png,10.0,10.0,10.0,10.0,6.0
4347.png,10.0,10.0,10.0,9.0,3.0
9659.png,10.0,10.0,10.0,10.0,9.0
23376.png,10.0,10.0,10.0,2.0,5.0
26401.png,10.0,10.0,3.0,9.0,4.0
15563.png,10.0,10.0,10.0,6.0,0.0
28802.png,10.0,10.0,10.0,10.0,4.0
14944.png,10.0,4.0,3.0,3.0,1.0
6380.png,10.0,10.0,10.0,1.0,1.0
10045.png,10.0,10.0,10.0,3.0,1.0
21312.png,10.0,10.0,10.0,2.0,8.0
10024.png,10.0,10.0,10.0,1.0,2.0
5096.png,10.0,10.0,10.0,3.0,1.0
2836.png,10.0,10.0,1.0,3.0,8.0
16533.png,10.0,10.0,1.0,1.0,7.0
6316.png,10.0,10.0,10.0,1.0,8.0
21890.png,10.0,1.0,6.0,4.0,1.0
32289.png,10.0,10.0,10.0,5.0,1.0
11773.png,10.0,10.0,10.0,10.0,3.0
30863.png,10.0,10.0,10.0,8.0,8.0
1712.png,10.0,10.0,10.0,4.0,5.0
7864.png,10.0,10.0,10.0,4.0,2.0
27055.png,10.0,3.0,9.0,7.0,1.0
592.png,10.0,10.0,10.0,4.0,6.0
9022.png,10.0,10.0,10.0,2.0,6.0
11371.png,10.0,10.0,10.0,8.0,5.0
3551.png,10.0,10.0,10.0,4.0,5.0
25947.png,10.0,1.0,8.0,5.0,5.0
15864.png,10.0,1.0,4.0,6.0,3.0
12371.png,10.0,10.0,10.0,2.0,7.0
16931.png,10.0,10.0,10.0,3.0,3.0
28402.png,10.0,10.0,2.0,6.0,6.0
7377.png,10.0,10.0,10.0,2.0,5.0
29630.png,10.0,10.0,10.0,6.0,9.0
32582.png,10.0,10.0,2.0,8.0,4.0
6254.png,10.0,10.0,10.0,2.0,7.0
7205.png,10.0,10.0,10.0,2.0,1.0
29687.png,10.0,10.0,10.0,10.0,3.0
31686.png,10.0,10.0,10.0,3.0,9.0
9761.png,10.0,10.0,10.0,8.0,8.0
13544.png,10.0,10.0,10.0,5.0,1.0
9028.png,10.0,10.0,2.0,4.0,1.0
12417.png,10.0,10.0,10.0,4.0,7.0
19559.png,10.0,10.0,10.0,2.0,8.0
6437.png,10.0,10.0,10.0,10.0,5.0
12815.png,10.0,10.0,10.0,2.0,1.0
30242.png,10.0,10.0,1.0,0.0,3.0
26739.png,10.0,10.0,10.0,10.0,6.0
12889.png,10.0,10.0,10.0,5.0,8.0
9188.png,10.0,10.0,10.0,10.0,1.0
19715.png,10.0,10.0,10.0,2.0,6.0
24198.png,10.0,10.0,10.0,10.0,1.0
15236.png,10.0,10.0,10.0,4.0,5.0
2586.png,10.0,10.0,10.0,2.0,7.0
11076.png,10.0,10.0,10.0,10.0,8.0
24727.png,10.0,10.0,10.0,7.0,8.0
12480.png,10.0,10.0,10.0,10.0,8.0
12717.png,10.0,10.0,10.0,10.0,2.0
21224.png,10.0,10.0,10.0,1.0,2.0
16469.png,10.0,10.0,10.0,5.0,6.0
17725.png,10.0,10.0,10.0,3.0,3.0
17093.png,10.0,10.0,1.0,0.0,2.0
24288.png,10.0,10.0,10.0,5.0,0.0
9926.png,10.0,1.0,8.0,3.0,9.0
15102.png,10.0,10.0,3.0,2.0,2.0
26276.png,10.0,10.0,10.0,10.0,6.0
22907.png,10.0,10.0,10.0,5.0,4.0
32076.png,10.0,2.0,5.0,0.0,7.0
15919.png,10.0,10.0,10.0,2.0,4.0
19171.png,10.0,10.0,10.0,10.0,1.0
20426.png,10.0,10.0,10.0,3.0,0.0
7419.png,10.0,10.0,10.0,1.0,5.0
8272.png,10.0,10.0,5.0,7.0,3.0
9610.png,10.0,10.0,1.0,1.0,7.0
13110.png,10.0,10.0,1.0,2.0,0.0
31678.png,10.0,10.0,10.0,10.0,7.0
8691.png,10.0,10.0,3.0,3.0,6.0
14773.png,10.0,10.0,10.0,1.0,5.0
10993.png,10.0,10.0,10.0,1.0,9.0
27321.png,10.0,10.0,10.0,10.0,1.0
4021.png,10.0,10.0,10.0,8.0,3.0
18093.png,10.0,10.0,10.0,3.0,2.0
27063.png,10.0,4.0,0.0,4.0,7.0
18466.png,10.0,10.0,10.0,10.0,6.0
2715.png,10.0,10.0,10.0,4.0,4.0
16429.png,10.0,10.0,10.0,2.0,6.0
33.png,10.0,10.0,10.0,1.0,4.0
29774.png,10.0,10.0,10.0,4.0,7.0
14793.png,10.0,10.0,1.0,2.0,8.0
7654.png,10.0,10.0,10.0,5.0,0.0
9553.png,10.0,10.0,10.0,3.0,1.0
25374.png,10.0,10.0,1.0,0.0,4.0
7799.png,10.0,10.0,10.0,1.0,1.0
11169.png,10.0,10.0,10.0,10.0,2.0
19059.png,10.0,10.0,10.0,10.0,2.0
23860.png,10.0,1.0,5.0,7.0,0.0
20630.png,10.0,10.0,1.0,1.0,7.0
33116.png,10.0,10.0,10.0,3.0,4.0
17519.png,10.0,10.0,1.0,9.0,4.0
18345.png,10.0,10.0,10.0,3.0,7.0
1631.png,10.0,10.0,1.0,0.0,6.0
5893.png,10.0,1.0,3.0,1.0,4.0
28382.png,10.0,10.0,6.0,7.0,6.0
17826.png,10.0,10.0,10.0,10.0,0.0
5189.png,10.0,10.0,2.0,8.0,0.0
4439.png,10.0,10.0,10.0,2.0,9.0
19882.png,10.0,10.0,10.0,1.0,0.0
28683.png,10.0,10.0,10.0,2.0,0.0
21115.png,10.0,10.0,10.0,9.0,2.0
31229.png,10.0,10.0,10.0,10.0,6.0
16463.png,10.0,10.0,10.0,2.0,2.0
13866.png,10.0,10.0,10.0,10.0,2.0
8017.png,10.0,10.0,10.0,8.0,4.0
21434.png,10.0,10.0,10.0,6.0,7.0
6424.png,10.0,10.0,4.0,9.0,6.0
29788.png,10.0,10.0,1.0,0.0,7.0
6888.png,10.0,10.0,10.0,3.0,1.0
19540.png,10.0,10.0,1.0,3.0,6.0
17977.png,10.0,10.0,10.0,3.0,1.0
30296.png,10.0,10.0,9.0,2.0,2.0
185.png,10.0,10.0,2.0,5.0,6.0
23424.png,10.0,10.0,10.0,4.0,5.0
32014.png,10.0,10.0,10.0,10.0,9.0
7877.png,10.0,10.0,10.0,7.0,5.0
15507.png,10.0,10.0,10.0,4.0,2.0
729.png,10.0,10.0,10.0,1.0,8.0
10355.png,10.0,10.0,10.0,1.0,8.0
22958.png,10.0,2.0,2.0,3.0,0.0
978.png,10.0,10.0,10.0,7.0,0.0
20264.png,10.0,10.0,10.0,2.0,4.0
23294.png,10.0,10.0,10.0,3.0,5.0
5087.png,10.0,10.0,10.0,8.0,4.0
19354.png,10.0,2.0,7.0,4.0,2.0
22502.png,10.0,10.0,2.0,6.0,1.0
26327.png,10.0,10.0,10.0,3.0,0.0
31304.png,10.0,10.0,10.0,10.0,4.0
27841.png,10.0,10.0,10.0,7.0,6.0
26285.png,10.0,1.0,1.0,3.0,9.0
21757.png,10.0,10.0,1.0,4.0,8.0
4190.png,10.0,10.0,10.0,10.0,4.0
28725.png,10.0,10.0,10.0,10.0,0.0
17855.png,10.0,10.0,10.0,1.0,9.0
32147.png,10.0,10.0,10.0,2.0,0.0
29790.png,10.0,10.0,10.0,2.0,5.0
27703.png,10.0,10.0,2.0,3.0,8.0
1043.png,10.0,10.0,10.0,9.0,8.0
17757.png,10.0,10.0,10.0,10.0,1.0
3970.png,10.0,10.0,10.0,5.0,7.0
9998.png,10.0,10.0,10.0,1.0,3.0
7483.png,10.0,10.0,10.0,2.0,0.0
24275.png,10.0,10.0,1.0,3.0,8.0
2220.png,10.0,10.0,10.0,6.0,2.0
29763.png,10.0,10.0,7.0,8.0,4.0
18395.png,10.0,10.0,10.0,1.0,5.0
19775.png,10.0,10.0,10.0,2.0,6.0
30493.png,10.0,10.0,10.0,10.0,7.0
23629.png,10.0,10.0,10.0,6.0,4.0
8709.png,10.0,10.0,10.0,4.0,3.0
15307.png,10.0,10.0,10.0,6.0,2.0
31461.png,10.0,10.0,10.0,10.0,6.0
39.png,10.0,10.0,10.0,3.0,1.0
8991.png,10.0,10.0,10.0,3.0,5.0
19635.png,10.0,10.0,10.0,2.0,7.0
11379.png,10.0,10.0,10.0,2.0,6.0
829.png,10.0,10.0,10.0,7.0,0.0
3457.png,10.0,10.0,10.0,10.0,2.0
18836.png,10.0,10.0,10.0,3.0,5.0
11808.png,10.0,10.0,10.0,10.0,2.0
27274.png,10.0,10.0,10.0,2.0,7.0
19307.png,10.0,10.0,1.0,3.0,0.0
17796.png,10.0,10.0,10.0,9.0,9.0
18992.png,10.0,10.0,10.0,10.0,1.0
29547.png,10.0,10.0,2.0,7.0,1.0
31160.png,10.0,10.0,10.0,5.0,6.0
954.png,10.0,10.0,3.0,4.0,0.0
8478.png,10.0,10.0,10.0,7.0,0.0
23417.png,10.0,10.0,10.0,1.0,0.0
240.png,10.0,10.0,10.0,3.0,9.0
28736.png,10.0,10.0,10.0,5.0,7.0
33311.png,10.0,10.0,10.0,4.0,2.0
21720.png,10.0,10.0,7.0,8.0,3.0
20331.png,10.0,10.0,7.0,1.0,2.0
14142.png,10.0,10.0,10.0,7.0,2.0
31399.png,10.0,10.0,10.0,10.0,6.0
30063.png,10.0,10.0,10.0,4.0,5.0
3164.png,10.0,10.0,10.0,4.0,1.0
24929.png,10.0,10.0,1.0,8.0,7.0
22471.png,10.0,10.0,10.0,2.0,0.0
5162.png,10.0,10.0,10.0,10.0,9.0
19672.png,10.0,10.0,10.0,5.0,8.0
16551.png,10.0,10.0,10.0,5.0,6.0
12931.png,10.0,10.0,1.0,1.0,5.0
29881.png,10.0,10.0,3.0,1.0,8.0
13855.png,10.0,10.0,10.0,2.0,7.0
15490.png,10.0,10.0,10.0,7.0,7.0
4005.png,10.0,10.0,10.0,10.0,9.0
30570.png,10.0,10.0,10.0,7.0,1.0
4252.png,10.0,10.0,10.0,8.0,0.0
5153.png,10.0,10.0,7.0,1.0,2.0
27588.png,10.0,10.0,10.0,4.0,5.0
19242.png,10.0,10.0,1.0,1.0,5.0
25703.png,10.0,10.0,1.0,0.0,2.0
21536.png,10.0,10.0,10.0,1.0,6.0
6924.png,10.0,10.0,10.0,10.0,4.0
31003.png,10.0,10.0,10.0,9.0,5.0
9597.png,10.0,10.0,10.0,5.0,1.0
22483.png,10.0,10.0,10.0,5.0,8.0
638.png,10.0,10.0,10.0,4.0,7.0
27278.png,10.0,10.0,10.0,1.0,5.0
21705.png,10.0,10.0,10.0,1.0,2.0
20503.png,10.0,10.0,10.0,5.0,6.0
3407.png,10.0,10.0,10.0,2.0,2.0
3981.png,10.0,10.0,10.0,10.0,9.0
8482.png,10.0,10.0,10.0,10.0,3.0
17686.png,10.0,10.0,10.0,1.0,4.0
11498.png,10.0,10.0,10.0,3.0,9.0
30002.png,10.0,10.0,10.0,5.0,6.0
15442.png,10.0,10.0,1.0,1.0,2.0
8386.png,10.0,10.0,10.0,5.0,5.0
8219.png,10.0,10.0,2.0,2.0,4.0
5004.png,10.0,10.0,10.0,8.0,8.0
31274.png,10.0,10.0,8.0,0.0,6.0
4072.png,10.0,10.0,10.0,6.0,2.0
32929.png,10.0,10.0,2.0,8.0,9.0
10349.png,10.0,10.0,10.0,1.0,5.0
10291.png,10.0,10.0,10.0,2.0,2.0
21411.png,10.0,10.0,10.0,2.0,7.0
9594.png,10.0,10.0,10.0,2.0,5.0
26798.png,10.0,10.0,1.0,2.0,7.0
2567.png,10.0,10.0,10.0,5.0,6.0
2932.png,10.0,10.0,10.0,6.0,7.0
2048.png,10.0,10.0,3.0,6.0,1.0
5665.png,10.0,10.0,10.0,10.0,7.0
24878.png,10.0,10.0,10.0,4.0,8.0
24276.png,10.0,10.0,10.0,1.0,3.0
14763.png,10.0,10.0,4.0,5.0,6.0
26837.png,10.0,10.0,10.0,3.0,6.0
31496.png,10.0,10.0,10.0,1.0,0.0
14121.png,10.0,10.0,10.0,9.0,4.0
14305.png,10.0,10.0,10.0,5.0,0.0
18870.png,10.0,10.0,9.0,1.0,6.0
2099.png,10.0,10.0,1.0,7.0,2.0
7343.png,10.0,10.0,10.0,5.0,7.0
151.png,10.0,10.0,10.0,3.0,3.0
18638.png,10.0,10.0,10.0,4.0,3.0
22533.png,10.0,10.0,10.0,7.0,9.0
9838.png,10.0,1.0,2.0,7.0,0.0
5809.png,10.0,10.0,10.0,2.0,0.0
3734.png,10.0,10.0,1.0,3.0,1.0
21017.png,10.0,10.0,10.0,4.0,4.0
767.png,10.0,10.0,10.0,4.0,9.0
16548.png,10.0,10.0,10.0,3.0,5.0
3043.png,10.0,10.0,2.0,5.0,1.0
9154.png,10.0,10.0,10.0,1.0,7.0
26050.png,10.0,10.0,10.0,2.0,1.0
17453.png,10.0,10.0,10.0,10.0,7.0
15235.png,10.0,10.0,10.0,1.0,3.0
17601.png,10.0,10.0,10.0,2.0,8.0
22751.png,10.0,10.0,6.0,4.0,2.0
2729.png,10.0,10.0,10.0,5.0,2.0
12278.png,10.0,10.0,10.0,2.0,5.0
6264.png,10.0,10.0,10.0,10.0,1.0
17471.png,10.0,10.0,1.0,9.0,1.0
31781.png,10.0,10.0,3.0,1.0,8.0
8793.png,10.0,10.0,10.0,10.0,8.0
29105.png,10.0,1.0,8.0,7.0,1.0
24113.png,10.0,10.0,10.0,3.0,3.0
2162.png,10.0,10.0,3.0,0.0,3.0
9264.png,10.0,10.0,10.0,10.0,9.0
24668.png,10.0,10.0,10.0,8.0,4.0
2573.png,10.0,10.0,10.0,2.0,1.0
5312.png,10.0,10.0,2.0,0.0,8.0
6572.png,10.0,10.0,10.0,4.0,6.0
22982.png,10.0,10.0,10.0,3.0,1.0
14870.png,10.0,10.0,10.0,1.0,2.0
1371.png,10.0,10.0,10.0,2.0,3.0
28632.png,10.0,10.0,10.0,3.0,7.0
2761.png,10.0,1.0,0.0,8.0,6.0
7148.png,10.0,10.0,10.0,3.0,1.0
15841.png,10.0,10.0,10.0,2.0,7.0
16308.png,10.0,10.0,1.0,5.0,0.0
8941.png,10.0,1.0,5.0,9.0,4.0
11923.png,10.0,10.0,10.0,1.0,2.0
15837.png,10.0,10.0,10.0,6.0,3.0
5205.png,10.0,10.0,4.0,2.0,5.0
26385.png,10.0,10.0,2.0,9.0,3.0
2009.png,10.0,1.0,9.0,1.0,4.0
27863.png,10.0,10.0,10.0,3.0,8.0
32096.png,10.0,10.0,10.0,8.0,2.0
30865.png,10.0,10.0,10.0,10.0,5.0
3290.png,10.0,10.0,10.0,8.0,4.0
26689.png,10.0,10.0,10.0,1.0,2.0
12042.png,10.0,10.0,1.0,9.0,0.0
24078.png,10.0,10.0,10.0,10.0,9.0
20812.png,10.0,10.0,10.0,2.0,0.0
18999.png,10.0,10.0,10.0,7.0,5.0
25474.png,10.0,10.0,1.0,8.0,0.0
15750.png,10.0,10.0,10.0,9.0,2.0
2792.png,10.0,10.0,1.0,0.0,3.0
30895.png,10.0,10.0,2.0,8.0,7.0
